student_id,age,gender,category,state,preferred_stream,entrance_exam,entrance_score,board_percentage,extracurricular_score,admission_probability,admission_status,scholarship_eligibility
18838.0,19,male,sc,tripura,arts,none,0,73.0,6,0.275,rejected,no
18839.0,18,male,obc,sikkim,agriculture,cet,89,72.65,0,0.224,rejected,no
18840.0,20,other,st,karnataka,engineering,cet,53,67.69,10,0.345,rejected,no
18841.0,17,other,sc,maharashtra,commerce,none,0,66.49,7,0.246,rejected,no
18842.0,17,male,sc,himachal pradesh,management,none,0,65.15,10,0.291,admitted,yes
18843.0,18,male,ews,andhra pradesh,pharmacy,none,0,80.08,10,0.399,rejected,no
18844.0,17,male,general,goa,commerce,none,0,72.52,7,0.29,rejected,no
18845.0,18,other,st,arunachal pradesh,medical,neet,502,78.43,10,0.725,admitted,yes
18846.0,19,other,sc,karnataka,commerce,none,0,91.37,3,0.354,rejected,no
18847.0,18,female,st,karnataka,law,cet,42,67.94,10,0.34,admitted,yes
18848.0,17,other,ews,jharkhand,engineering,jee,219,53.06,4,0.242,rejected,no
18849.0,18,male,obc,nagaland,architecture,none,0,86.56,3,0.319,rejected,no
18850.0,19,female,obc,punjab,law,none,0,67.85,1,0.147,rejected,no
18851.0,20,other,st,manipur,commerce,none,0,71.12,3,0.207,rejected,no
18852.0,20,male,st,jharkhand,agriculture,cet,43,52.2,6,0.153,rejected,no
18853.0,19,female,general,jharkhand,agriculture,none,0,51.75,2,0.049,rejected,no
18854.0,17,female,obc,kerala,agriculture,none,0,60.76,4,0.15,rejected,no
18855.0,17,male,ews,punjab,nursing,none,0,66.15,7,0.244,rejected,no
18856.0,18,male,sc,himachal pradesh,commerce,cet,114,85.51,5,0.425,rejected,no
18857.0,17,other,ews,odisha,arts,none,0,54.46,6,0.141,admitted,no
18858.0,19,female,st,himachal pradesh,commerce,none,0,68.61,8,0.28,admitted,yes
18859.0,18,male,obc,manipur,science,none,0,80.52,0,0.221,rejected,no
18860.0,20,other,obc,gujarat,agriculture,none,0,92.56,9,0.472,admitted,yes
18861.0,18,female,ews,assam,arts,cet,28,67.81,9,0.311,rejected,no
18862.0,18,female,st,madhya pradesh,management,none,0,60.91,1,0.097,rejected,no
18863.0,19,female,sc,odisha,nursing,cet,120,99.53,5,0.533,admitted,yes
18864.0,17,female,st,kerala,science,cet,27,86.97,7,0.413,rejected,no
18865.0,20,other,sc,rajasthan,commerce,none,0,68.09,0,0.131,rejected,no
18866.0,19,other,obc,arunachal pradesh,agriculture,cet,65,77.6,4,0.316,rejected,no
18867.0,19,female,ews,arunachal pradesh,arts,cet,195,90.84,5,0.518,admitted,yes
18868.0,18,male,ews,tripura,agriculture,cet,34,66.86,5,0.236,rejected,no
18869.0,20,male,ews,manipur,pharmacy,cet,130,63.75,2,0.223,rejected,no
18870.0,20,male,st,jharkhand,arts,none,0,51.17,7,0.135,rejected,no
18871.0,17,male,ews,mizoram,law,none,0,64.09,5,0.193,rejected,no
18872.0,19,other,sc,punjab,agriculture,cet,196,92.46,10,0.621,admitted,yes
18873.0,20,female,obc,tamil nadu,engineering,cet,128,94.86,10,0.593,admitted,yes
18874.0,18,male,general,telangana,architecture,none,0,64.85,10,0.289,rejected,no
18875.0,19,other,obc,jharkhand,agriculture,none,0,98.83,5,0.445,admitted,yes
18876.0,20,male,sc,andhra pradesh,agriculture,cet,89,99.53,4,0.493,admitted,yes
18877.0,18,female,general,karnataka,pharmacy,cet,78,65.56,7,0.292,rejected,no
18878.0,19,male,obc,bihar,arts,none,0,51.15,8,0.153,rejected,no
18879.0,19,female,ews,maharashtra,nursing,cet,74,86.71,7,0.443,admitted,yes
18880.0,17,female,obc,chhattisgarh,arts,none,0,53.53,0,0.04199000000000001,rejected,no
18881.0,17,other,obc,nagaland,arts,cet,33,52.55,0,0.04199000000000001,rejected,no
18882.0,19,female,st,telangana,pharmacy,none,0,81.64,6,0.338,admitted,no
18883.0,17,female,ews,goa,law,cet,83,94.66,10,0.561,admitted,yes
18884.0,20,female,ews,manipur,commerce,none,0,52.19,5,0.106,rejected,no
18885.0,19,female,ews,tripura,arts,none,0,86.14,9,0.425,rejected,no
18886.0,19,female,general,himachal pradesh,pharmacy,none,0,87.3,8,0.416,admitted,yes
18887.0,18,other,general,rajasthan,medical,neet,351,61.47,5,0.41,admitted,no
18888.0,18,female,st,arunachal pradesh,pharmacy,cet,86,59.05,6,0.232,admitted,no
18889.0,18,other,ews,mizoram,management,none,0,98.96,10,0.537,admitted,yes
18890.0,19,male,st,andhra pradesh,science,none,0,59.31,6,0.176,rejected,no
18891.0,18,other,ews,arunachal pradesh,science,cet,75,65.46,1,0.18,admitted,no
18892.0,18,other,st,meghalaya,agriculture,none,0,61.39,8,0.227,admitted,yes
18893.0,17,other,obc,tamil nadu,agriculture,none,0,64.01,6,0.21,rejected,no
18894.0,19,other,ews,odisha,medical,neet,634,73.75,0,0.642,admitted,no
18895.0,19,female,st,karnataka,engineering,jee,72,64.25,1,0.17,rejected,no
18896.0,19,female,obc,karnataka,agriculture,none,0,60.83,8,0.223,rejected,no
18897.0,18,male,sc,madhya pradesh,nursing,cet,165,93.77,5,0.519,admitted,yes
18898.0,17,female,sc,haryana,pharmacy,cet,151,69.82,6,0.354,admitted,no
18899.0,18,male,general,andhra pradesh,agriculture,none,0,70.31,8,0.292,rejected,no
18900.0,18,other,obc,rajasthan,law,none,0,65.81,1,0.133,rejected,no
18901.0,17,other,obc,maharashtra,commerce,none,0,51.33,1,0.04199000000000001,rejected,no
18902.0,20,male,obc,tamil nadu,agriculture,cet,150,70.57,2,0.286,rejected,no
18903.0,18,other,sc,meghalaya,law,cet,46,80.12,8,0.394,rejected,no
18904.0,18,male,sc,jharkhand,law,none,0,58.51,3,0.116,rejected,no
18905.0,19,other,ews,arunachal pradesh,architecture,cet,190,99.41,10,0.668,admitted,yes
18906.0,20,other,general,punjab,commerce,cet,143,99.1,9,0.616,admitted,yes
18907.0,18,other,ews,meghalaya,commerce,none,0,88.66,4,0.353,admitted,yes
18908.0,19,male,obc,tamil nadu,medical,neet,0,81.4,9,0.391,admitted,yes
18909.0,17,male,obc,gujarat,medical,neet,90,58.61,9,0.286,rejected,no
18910.0,19,male,general,jharkhand,management,cet,128,76.48,9,0.441,rejected,no
18911.0,17,other,general,gujarat,law,none,0,74.38,8,0.322,rejected,no
18912.0,17,female,general,chhattisgarh,computer applications,none,0,59.97,8,0.217,admitted,yes
18913.0,19,male,obc,telangana,pharmacy,cet,99,88.31,1,0.363,rejected,no
18914.0,17,female,obc,jharkhand,pharmacy,cet,109,61.22,9,0.318,rejected,no
18915.0,17,female,obc,andhra pradesh,nursing,cet,135,55.52,8,0.276,rejected,no
18916.0,17,female,general,arunachal pradesh,commerce,cet,106,94.79,10,0.578,admitted,yes
18917.0,20,female,obc,himachal pradesh,agriculture,none,0,93.03,0,0.312,rejected,no
18918.0,19,male,general,andhra pradesh,nursing,none,0,84.05,8,0.392,admitted,yes
18919.0,18,female,st,telangana,pharmacy,cet,137,57.21,0,0.144,rejected,no
18920.0,20,other,st,sikkim,architecture,none,0,51.45,6,0.119,admitted,no
18921.0,18,other,general,telangana,agriculture,cet,30,56.91,0,0.07,rejected,no
18922.0,20,male,st,tamil nadu,pharmacy,none,0,84.16,8,0.393,admitted,yes
18923.0,18,female,ews,arunachal pradesh,law,none,0,56.06,5,0.134,rejected,no
18924.0,17,other,ews,mizoram,computer applications,cet,195,73.45,4,0.374,admitted,no
18925.0,17,female,general,tamil nadu,agriculture,none,0,64.24,1,0.121,rejected,no
18926.0,18,male,ews,tamil nadu,arts,cet,93,52.86,6,0.192,rejected,no
18927.0,17,female,sc,kerala,law,none,0,86.69,2,0.302,rejected,no
18928.0,17,male,ews,tripura,management,none,0,95.76,9,0.495,rejected,no
18929.0,18,female,obc,chhattisgarh,management,none,0,67.89,5,0.22,rejected,no
18930.0,20,female,st,nagaland,arts,none,0,82.41,1,0.253,rejected,no
18931.0,17,male,ews,gujarat,management,none,0,53.06,1,0.04199000000000001,rejected,no
18932.0,17,male,obc,telangana,commerce,none,0,58.59,2,0.098,rejected,no
18933.0,20,other,st,telangana,medical,neet,325,50.87,7,0.352,rejected,no
18934.0,17,female,general,telangana,science,none,0,94.29,9,0.485,rejected,no
18935.0,20,female,st,arunachal pradesh,nursing,cet,192,54.85,7,0.291,rejected,no
18936.0,19,male,ews,haryana,agriculture,none,0,85.2,3,0.31,admitted,yes
18937.0,20,male,obc,karnataka,medical,neet,272,53.84,5,0.301,rejected,no
18938.0,19,female,ews,tripura,computer applications,cet,130,89.44,1,0.392,rejected,no
18939.0,19,female,st,nagaland,arts,none,0,99.53,2,0.396,rejected,no
18940.0,17,male,sc,uttar pradesh,science,none,0,85.49,0,0.257,rejected,no
18941.0,19,other,obc,tamil nadu,commerce,none,0,55.18,10,0.219,rejected,no
18942.0,19,female,sc,haryana,engineering,cet,148,72.53,4,0.335,rejected,no
18943.0,20,male,ews,chhattisgarh,science,none,0,67.17,4,0.197,rejected,no
18944.0,17,male,general,mizoram,medical,neet,402,75.07,6,0.561,admitted,no
18945.0,17,other,ews,rajasthan,medical,neet,46,53.56,8,0.202,rejected,no
18946.0,17,female,general,goa,commerce,cet,46,95.94,4,0.437,rejected,no
18947.0,20,female,ews,nagaland,agriculture,cet,98,62.12,4,0.226,rejected,no
18948.0,17,male,sc,karnataka,architecture,cet,135,85.09,6,0.454,rejected,no
18949.0,20,other,ews,rajasthan,science,cet,174,73.82,0,0.29,rejected,no
18950.0,18,other,general,mizoram,architecture,cet,30,93.31,7,0.461,admitted,yes
18951.0,18,male,general,odisha,nursing,cet,53,85.92,1,0.314,admitted,yes
18952.0,20,other,sc,andhra pradesh,medical,neet,399,99.53,2,0.665,admitted,yes
18953.0,19,female,st,sikkim,science,none,0,92.33,3,0.361,rejected,no
18954.0,19,male,st,mizoram,law,none,0,63.35,1,0.115,rejected,no
18955.0,20,other,st,goa,medical,neet,361,50.44,7,0.371,rejected,no
18956.0,20,male,ews,madhya pradesh,pharmacy,cet,18,71.98,7,0.298,rejected,no
18957.0,19,other,st,haryana,architecture,cet,32,66.71,4,0.215,rejected,no
18958.0,18,male,ews,bihar,commerce,cet,94,53.29,6,0.196,rejected,no
18959.0,20,male,general,madhya pradesh,commerce,cet,188,80.89,5,0.441,rejected,no
18960.0,19,male,obc,nagaland,management,cet,15,99.5,8,0.514,admitted,yes
18961.0,20,male,general,rajasthan,pharmacy,cet,169,68.17,2,0.282,rejected,no
18962.0,20,female,sc,tripura,architecture,none,0,57.69,1,0.074,rejected,no
18963.0,19,other,obc,mizoram,engineering,jee,247,73.87,4,0.412,admitted,no
18964.0,18,female,st,andhra pradesh,management,none,0,80.62,3,0.276,rejected,no
18965.0,20,female,sc,karnataka,pharmacy,cet,153,97.04,9,0.607,admitted,yes
18966.0,20,other,sc,kerala,management,cet,31,54.69,9,0.218,rejected,no
18967.0,17,female,st,uttar pradesh,commerce,none,0,54.02,6,0.138,admitted,no
18968.0,19,other,ews,bihar,agriculture,cet,29,90.94,2,0.353,admitted,yes
18969.0,19,female,general,tamil nadu,engineering,jee,104,93.37,3,0.439,rejected,no
18970.0,19,male,obc,goa,management,none,0,83.11,0,0.24,admitted,no
18971.0,20,male,sc,nagaland,engineering,cet,100,90.42,3,0.415,admitted,yes
18972.0,18,male,general,madhya pradesh,computer applications,cet,134,51.52,2,0.137,admitted,no
18973.0,20,other,ews,uttar pradesh,computer applications,none,0,96.08,1,0.352,admitted,yes
18974.0,19,male,obc,haryana,pharmacy,cet,42,83.05,6,0.377,rejected,no
18975.0,17,other,general,madhya pradesh,pharmacy,cet,166,95.92,7,0.572,admitted,yes
18976.0,19,male,sc,mizoram,science,none,0,73.78,2,0.209,rejected,no
18977.0,17,male,general,chhattisgarh,engineering,cet,183,91.67,1,0.443,admitted,yes
18978.0,20,female,obc,gujarat,medical,neet,626,95.44,9,0.7310099999999984,admitted,yes
18979.0,20,male,st,punjab,science,cet,185,57.28,4,0.25,rejected,no
18980.0,20,male,obc,rajasthan,law,none,0,50.44,5,0.091,rejected,no
18981.0,19,other,ews,nagaland,science,cet,195,66.99,10,0.436,admitted,yes
18982.0,18,male,obc,chhattisgarh,computer applications,none,0,63.67,4,0.171,rejected,no
18983.0,18,female,general,goa,management,none,0,51.53,0,0.04199000000000001,rejected,no
18984.0,20,male,sc,telangana,architecture,none,0,98.49,4,0.424,admitted,yes
18985.0,17,male,general,telangana,architecture,cet,146,86.05,10,0.541,rejected,no
18986.0,20,other,st,karnataka,engineering,cet,17,59.37,2,0.115,rejected,no
18987.0,18,female,sc,manipur,commerce,none,0,99.05,7,0.483,admitted,yes
18988.0,19,male,general,arunachal pradesh,science,cet,131,60.94,10,0.349,admitted,yes
18989.0,19,other,obc,nagaland,engineering,jee,210,91.26,1,0.459,admitted,yes
18990.0,17,other,ews,assam,law,none,0,64.86,7,0.235,admitted,no
18991.0,17,female,ews,assam,arts,none,0,72.65,1,0.182,rejected,no
18992.0,17,female,st,maharashtra,arts,none,0,71.27,9,0.317,admitted,yes
18993.0,20,other,ews,tamil nadu,management,none,0,73.17,9,0.331,rejected,no
18994.0,17,female,general,telangana,management,none,0,76.72,10,0.375,admitted,yes
18995.0,19,female,st,kerala,commerce,cet,48,51.28,5,0.132,rejected,no
18996.0,17,female,general,maharashtra,science,none,0,97.93,8,0.493,rejected,no
18997.0,20,other,sc,manipur,arts,none,0,78.04,5,0.294,rejected,no
18998.0,20,female,general,kerala,arts,none,0,74.4,6,0.286,rejected,no
18999.0,18,female,obc,odisha,medical,neet,10,60.07,7,0.206,rejected,no
19000.0,17,female,general,rajasthan,pharmacy,cet,14,63.65,10,0.29,rejected,no
19001.0,18,male,obc,madhya pradesh,arts,cet,157,98.23,4,0.528,rejected,no
19002.0,19,female,st,goa,nursing,cet,167,53.46,9,0.3,admitted,yes
19003.0,19,male,st,sikkim,medical,neet,48,88.68,7,0.44,admitted,yes
19004.0,19,female,ews,nagaland,nursing,cet,47,98.82,5,0.476,admitted,yes
19005.0,19,male,ews,karnataka,arts,none,0,78.82,9,0.372,rejected,no
19006.0,19,male,general,goa,arts,none,0,80.91,5,0.315,rejected,no
19007.0,17,female,ews,karnataka,commerce,none,0,77.92,1,0.22,rejected,no
19008.0,17,male,obc,sikkim,arts,none,0,72.77,7,0.292,rejected,no
19009.0,20,male,ews,himachal pradesh,engineering,cet,117,69.69,0,0.221,rejected,no
19010.0,19,other,ews,tamil nadu,nursing,none,0,67.06,8,0.269,rejected,no
19011.0,20,other,ews,gujarat,arts,cet,53,50.44,0,0.04199000000000001,rejected,no
19012.0,19,female,sc,goa,agriculture,cet,111,55.64,2,0.152,rejected,no
19013.0,18,other,st,arunachal pradesh,computer applications,none,0,89.3,8,0.43,rejected,no
19014.0,19,other,sc,bihar,management,cet,51,89.22,3,0.373,admitted,yes
19015.0,19,other,general,gujarat,arts,none,0,60.91,9,0.242,rejected,no
19016.0,17,other,sc,odisha,architecture,cet,107,83.44,9,0.478,rejected,no
19017.0,18,male,obc,maharashtra,arts,cet,69,90.14,2,0.374,admitted,yes
19018.0,19,female,general,mizoram,management,none,0,64.76,10,0.288,admitted,yes
19019.0,17,other,general,assam,computer applications,none,0,92.47,7,0.435,rejected,no
19020.0,17,other,obc,mizoram,management,none,0,60.14,7,0.2,rejected,no
19021.0,17,female,st,mizoram,arts,none,0,75.7,8,0.331,admitted,yes
19022.0,19,female,ews,maharashtra,agriculture,cet,13,59.09,6,0.183,rejected,no
19023.0,17,male,ews,mizoram,engineering,jee,97,53.88,9,0.256,rejected,no
19024.0,18,female,st,bihar,management,none,0,51.0,1,0.04199000000000001,rejected,no
19025.0,17,female,ews,madhya pradesh,agriculture,none,0,61.96,6,0.195,rejected,no
19026.0,18,female,obc,odisha,architecture,none,0,74.9,8,0.326,rejected,no
19027.0,17,female,ews,bihar,law,none,0,89.21,7,0.411,rejected,no
19028.0,20,male,ews,chhattisgarh,nursing,none,0,56.83,5,0.14,rejected,no
19029.0,18,other,general,punjab,engineering,jee,211,87.1,3,0.465,rejected,no
19030.0,17,male,obc,manipur,nursing,cet,51,55.61,8,0.22,admitted,yes
19031.0,19,female,obc,goa,commerce,none,0,65.31,5,0.201,admitted,no
19032.0,20,female,general,jharkhand,law,none,0,79.22,2,0.248,admitted,no
19033.0,20,male,general,tamil nadu,commerce,none,0,66.63,10,0.302,admitted,yes
19034.0,20,male,ews,himachal pradesh,nursing,none,0,67.87,6,0.238,rejected,no
19035.0,18,female,general,jharkhand,arts,none,0,96.77,8,0.484,rejected,no
19036.0,18,male,st,sikkim,arts,none,0,71.81,2,0.194,rejected,no
19037.0,18,other,ews,goa,architecture,cet,55,75.85,0,0.224,admitted,no
19038.0,18,other,st,kerala,science,none,0,86.02,1,0.279,admitted,yes
19039.0,20,female,sc,himachal pradesh,arts,none,0,62.87,1,0.111,rejected,no
19040.0,17,female,general,madhya pradesh,science,none,0,99.53,5,0.452,rejected,no
19041.0,20,other,sc,gujarat,management,none,0,51.83,7,0.14,rejected,no
19042.0,20,male,obc,telangana,medical,neet,92,50.58,6,0.175,rejected,no
19043.0,20,female,ews,bihar,architecture,none,0,62.02,0,0.087,rejected,no
19044.0,19,male,ews,manipur,arts,none,0,87.03,10,0.45,admitted,yes
19045.0,20,male,obc,mizoram,medical,neet,89,83.75,4,0.377,rejected,no
19046.0,17,other,general,rajasthan,nursing,cet,155,59.88,10,0.357,rejected,no
19047.0,20,male,ews,assam,arts,cet,2,74.82,10,0.363,rejected,no
19048.0,19,other,ews,tamil nadu,commerce,none,0,65.94,8,0.261,admitted,yes
19049.0,20,other,ews,gujarat,engineering,cet,188,69.44,8,0.413,admitted,yes
19050.0,17,female,st,odisha,nursing,cet,199,76.97,3,0.384,admitted,no
19051.0,20,other,sc,arunachal pradesh,agriculture,cet,30,82.61,3,0.311,rejected,no
19052.0,19,male,obc,bihar,medical,neet,537,69.45,8,0.648,rejected,no
19053.0,17,male,general,maharashtra,commerce,none,0,89.81,2,0.325,admitted,yes
19054.0,19,female,ews,bihar,medical,neet,414,53.46,0,0.303,rejected,no
19055.0,17,other,ews,kerala,management,none,0,85.84,4,0.332,rejected,no
19056.0,17,male,ews,kerala,medical,neet,620,79.12,5,0.719,admitted,no
19057.0,19,male,sc,madhya pradesh,arts,cet,87,85.25,4,0.387,rejected,no
19058.0,20,other,ews,arunachal pradesh,pharmacy,cet,15,93.79,5,0.418,rejected,no
19059.0,17,female,general,punjab,nursing,cet,89,82.49,2,0.332,admitted,no
19060.0,18,female,sc,haryana,nursing,cet,12,65.07,7,0.244,admitted,no
19061.0,18,female,general,odisha,law,none,0,62.82,4,0.165,rejected,no
19062.0,19,other,sc,goa,science,none,0,66.22,2,0.154,admitted,no
19063.0,17,other,general,goa,pharmacy,cet,151,56.04,2,0.181,rejected,no
19064.0,19,female,obc,arunachal pradesh,arts,cet,67,91.89,9,0.512,rejected,no
19065.0,18,male,sc,tamil nadu,law,cet,150,57.58,7,0.283,rejected,no
19066.0,20,other,general,karnataka,agriculture,cet,143,56.8,1,0.163,rejected,no
19067.0,18,male,general,bihar,law,none,0,55.41,0,0.04199000000000001,rejected,no
19068.0,18,female,ews,gujarat,pharmacy,cet,12,72.72,1,0.191,rejected,no
19069.0,17,other,obc,bihar,pharmacy,cet,117,95.42,1,0.426,admitted,yes
19070.0,20,female,ews,assam,arts,none,0,53.35,4,0.096,admitted,no
19071.0,20,other,obc,arunachal pradesh,agriculture,none,0,99.53,7,0.487,rejected,no
19072.0,18,female,general,odisha,law,none,0,94.1,7,0.447,admitted,yes
19073.0,18,other,general,meghalaya,architecture,none,0,74.86,0,0.18,rejected,no
19074.0,20,female,st,telangana,management,none,0,84.63,5,0.342,admitted,no
19075.0,18,male,general,uttar pradesh,computer applications,none,0,56.5,3,0.101,rejected,no
19076.0,17,other,ews,mizoram,arts,none,0,85.96,1,0.279,rejected,no
19077.0,17,female,obc,manipur,engineering,jee,267,92.1,0,0.485,admitted,yes
19078.0,19,female,st,tripura,architecture,none,0,51.03,5,0.098,rejected,no
19079.0,17,female,sc,tripura,medical,neet,521,82.44,9,0.7310099999999984,admitted,yes
19080.0,17,other,general,chhattisgarh,computer applications,none,0,54.68,2,0.07,rejected,no
19081.0,17,other,st,meghalaya,nursing,cet,2,56.14,9,0.209,rejected,no
19082.0,20,female,general,punjab,engineering,cet,94,59.55,10,0.314,rejected,no
19083.0,20,male,st,tamil nadu,engineering,jee,131,56.65,7,0.263,rejected,no
19084.0,20,male,sc,karnataka,management,cet,8,90.87,7,0.429,rejected,no
19085.0,18,male,obc,mizoram,management,none,0,51.21,8,0.154,rejected,no
19086.0,18,male,ews,madhya pradesh,nursing,cet,18,52.24,3,0.082,rejected,no
19087.0,18,female,obc,mizoram,medical,neet,479,86.38,5,0.677,admitted,yes
19088.0,19,male,obc,nagaland,engineering,jee,199,59.9,8,0.351,rejected,no
19089.0,17,female,st,meghalaya,arts,cet,107,96.9,6,0.521,rejected,no
19090.0,19,other,obc,rajasthan,engineering,jee,124,66.44,1,0.221,rejected,no
19091.0,17,female,sc,arunachal pradesh,agriculture,cet,48,94.94,2,0.394,rejected,no
19092.0,18,male,st,arunachal pradesh,architecture,cet,27,69.49,6,0.268,rejected,no
19093.0,18,female,ews,sikkim,management,cet,152,51.58,0,0.113,rejected,no
19094.0,19,female,ews,karnataka,management,none,0,99.36,0,0.358,rejected,no
19095.0,20,female,general,karnataka,pharmacy,cet,67,96.14,7,0.507,admitted,yes
19096.0,19,male,ews,punjab,law,none,0,68.66,1,0.153,rejected,no
19097.0,18,male,sc,manipur,science,none,0,58.89,1,0.082,rejected,no
19098.0,19,other,ews,maharashtra,nursing,cet,138,77.27,10,0.472,admitted,yes
19099.0,19,male,obc,tripura,pharmacy,none,0,90.13,10,0.472,rejected,no
19100.0,17,other,sc,himachal pradesh,medical,neet,186,67.33,4,0.323,rejected,no
19101.0,20,male,ews,gujarat,science,none,0,74.73,10,0.361,rejected,no
19102.0,20,other,ews,arunachal pradesh,medical,neet,321,68.07,1,0.365,rejected,no
19103.0,17,male,st,tripura,agriculture,none,0,73.39,7,0.296,rejected,no
19104.0,17,male,st,andhra pradesh,engineering,jee,196,93.21,3,0.5,admitted,yes
19105.0,17,female,general,karnataka,nursing,cet,145,52.54,4,0.188,rejected,no
19106.0,19,female,st,kerala,computer applications,none,0,51.57,8,0.156,rejected,no
19107.0,17,male,sc,tripura,medical,neet,481,83.67,2,0.604,admitted,no
19108.0,17,male,general,madhya pradesh,medical,neet,467,85.22,6,0.679,rejected,no
19109.0,19,other,ews,andhra pradesh,nursing,none,0,65.79,8,0.259,rejected,no
19110.0,17,other,sc,goa,architecture,none,0,75.8,0,0.187,rejected,no
19111.0,17,female,st,maharashtra,nursing,cet,109,66.49,1,0.211,admitted,no
19112.0,17,male,general,rajasthan,nursing,cet,176,51.8,7,0.258,rejected,no
19113.0,19,male,obc,arunachal pradesh,engineering,jee,233,96.36,6,0.602,admitted,yes
19114.0,18,other,ews,odisha,engineering,cet,2,61.28,10,0.264,admitted,yes
19115.0,18,other,ews,chhattisgarh,computer applications,cet,4,80.6,7,0.352,rejected,no
19116.0,19,other,general,chhattisgarh,medical,neet,565,60.26,5,0.545,rejected,no
19117.0,17,other,ews,bihar,computer applications,cet,131,51.3,5,0.188,rejected,no
19118.0,19,other,obc,chhattisgarh,agriculture,cet,31,92.48,0,0.329,rejected,no
19119.0,18,female,obc,meghalaya,law,none,0,62.56,10,0.272,rejected,no
19120.0,19,other,ews,tamil nadu,commerce,none,0,95.39,1,0.347,admitted,yes
19121.0,19,female,sc,arunachal pradesh,nursing,cet,130,66.4,4,0.279,rejected,no
19122.0,19,female,st,telangana,law,none,0,52.2,8,0.161,rejected,no
19123.0,17,female,general,goa,science,none,0,94.23,6,0.43,admitted,yes
19124.0,17,male,st,uttar pradesh,pharmacy,cet,41,75.76,7,0.341,admitted,no
19125.0,19,female,obc,sikkim,arts,none,0,82.26,3,0.288,rejected,no
19126.0,17,female,st,nagaland,management,cet,92,90.32,3,0.409,admitted,yes
19127.0,18,female,st,madhya pradesh,nursing,none,0,74.41,9,0.34,rejected,no
19128.0,19,male,general,tripura,science,none,0,63.52,4,0.17,rejected,no
19129.0,20,other,ews,madhya pradesh,science,cet,23,91.19,1,0.332,rejected,no
19130.0,19,other,obc,bihar,agriculture,none,0,79.65,5,0.306,rejected,no
19131.0,20,male,obc,himachal pradesh,agriculture,cet,167,84.58,10,0.545,rejected,no
19132.0,19,female,st,chhattisgarh,computer applications,cet,0,63.81,0,0.1,rejected,no
19133.0,18,female,ews,gujarat,medical,neet,53,93.66,4,0.425,admitted,yes
19134.0,17,other,ews,arunachal pradesh,medical,neet,634,74.87,8,0.7310099999999984,admitted,yes
19135.0,19,other,sc,madhya pradesh,commerce,cet,152,84.12,10,0.531,rejected,no
19136.0,20,other,obc,manipur,medical,neet,194,76.76,2,0.361,admitted,no
19137.0,18,female,ews,maharashtra,law,none,0,53.51,10,0.207,admitted,yes
19138.0,17,male,obc,goa,management,none,0,72.29,1,0.18,admitted,no
19139.0,17,other,st,gujarat,management,none,0,89.37,1,0.304,rejected,no
19140.0,19,male,obc,manipur,law,none,0,93.77,2,0.354,rejected,no
19141.0,19,female,obc,himachal pradesh,arts,cet,62,95.17,6,0.478,rejected,no
19142.0,17,female,sc,andhra pradesh,law,cet,24,68.13,0,0.147,rejected,no
19143.0,17,female,ews,odisha,management,none,0,61.54,2,0.12,admitted,no
19144.0,19,male,obc,maharashtra,science,none,0,55.12,10,0.218,rejected,no
19145.0,18,other,st,chhattisgarh,engineering,jee,9,99.16,7,0.49,admitted,yes
19146.0,18,other,general,telangana,management,none,0,81.6,8,0.374,rejected,no
19147.0,18,female,st,gujarat,architecture,cet,11,73.21,5,0.266,admitted,no
19148.0,19,other,obc,odisha,medical,neet,16,85.81,5,0.361,rejected,no
19149.0,19,other,general,arunachal pradesh,architecture,cet,160,58.53,0,0.169,admitted,no
19150.0,17,other,sc,jharkhand,arts,none,0,79.93,7,0.344,rejected,no
19151.0,17,other,obc,gujarat,agriculture,none,0,83.4,5,0.333,admitted,no
19152.0,19,female,st,arunachal pradesh,management,none,0,61.48,10,0.264,admitted,yes
19153.0,19,female,general,kerala,law,none,0,67.44,7,0.253,rejected,no
19154.0,17,other,obc,gujarat,nursing,cet,48,50.71,6,0.146,rejected,no
19155.0,17,female,obc,gujarat,management,none,0,93.79,5,0.408,admitted,yes
19156.0,19,female,obc,maharashtra,science,none,0,68.98,6,0.246,rejected,no
19157.0,18,female,general,tamil nadu,architecture,cet,92,68.34,2,0.231,rejected,no
19158.0,17,other,obc,gujarat,architecture,none,0,69.3,0,0.14,rejected,no
19159.0,19,other,general,chhattisgarh,computer applications,cet,117,99.53,3,0.496,rejected,no
19160.0,17,other,st,rajasthan,engineering,cet,137,76.4,4,0.356,rejected,no
19161.0,17,male,sc,karnataka,agriculture,none,0,76.25,7,0.317,admitted,no
19162.0,19,other,obc,tripura,commerce,none,0,75.78,7,0.314,rejected,no
19163.0,17,male,st,odisha,pharmacy,none,0,56.25,1,0.063,rejected,no
19164.0,17,male,ews,chhattisgarh,medical,neet,443,75.77,2,0.521,admitted,no
19165.0,20,male,sc,punjab,medical,neet,353,58.81,8,0.446,rejected,no
19166.0,17,other,obc,andhra pradesh,computer applications,none,0,75.01,9,0.345,rejected,no
19167.0,19,other,sc,kerala,management,none,0,82.82,8,0.383,rejected,no
19168.0,20,male,st,assam,law,cet,22,85.18,6,0.379,rejected,no
19169.0,20,male,general,rajasthan,engineering,cet,90,63.47,10,0.339,rejected,no
19170.0,20,female,obc,rajasthan,agriculture,cet,58,51.98,5,0.144,admitted,no
